age,gender,honesty_humility,emotionality,extraversion,agreeableness,conscientiousness,openness,relationship_dishonesty,had_relationship_dishonesty,in_relationship,relationship_length_months,study_id
26,0,3.26,3.85,3.19,2.54,3.52,3.08,2.64,1,1,26,4
38,1,2.97,4.17,4.62,2.06,3.49,3.04,2.27,0,1,16,4
18,0,1.44,4.29,3.32,3.7,3.56,3.58,3.31,1,1,17,4
42,0,4.16,3.54,4.28,2.66,3.62,2.58,1.37,0,0,0,4
18,1,3.61,1.8,3.67,3.36,3.09,2.99,2.85,1,1,46,4
25,1,2.44,3.46,4.69,4.19,2.64,2.76,2.4,0,1,8,4
51,1,3.71,3.59,2.95,2.28,3.73,3.79,2.1,0,1,1,4
43,0,3.11,4.08,2.95,3.08,2.98,3.8,1.72,0,1,55,4
32,0,3.13,4.2,4.06,3.99,3.85,4.26,1.58,0,1,25,4
22,1,2.9,3.84,2.77,3.51,3.02,3.17,3.06,1,1,52,4
26,1,3.75,2.79,3.58,2.99,4.03,2.85,1.5,0,0,0,4
32,1,2.88,2.48,4.51,4.53,3.57,2.4,2.31,0,1,52,4
32,1,2.69,3.57,2.34,3.04,3.61,3.58,2.62,1,1,3,4
31,1,4.14,2.65,3.76,3.34,3.45,4.35,1.0,0,1,33,4
31,0,3.28,4.23,4.29,4.09,3.35,3.35,1.66,0,1,85,4
29,1,3.3,2.01,3.48,3.69,3.46,3.42,1.54,0,1,62,4
18,0,3.85,3.6,2.9,3.89,4.33,3.4,1.59,0,1,6,4
26,0,2.97,3.42,3.33,2.56,2.65,3.57,2.31,0,1,3,4
41,0,3.1,3.06,2.95,3.84,3.2,4.08,1.72,0,1,15,4
18,1,3.6,2.55,3.54,3.2,4.26,4.71,2.63,1,1,59,4
30,1,2.4,1.76,3.32,2.65,4.11,3.74,2.57,1,0,0,4
23,0,3.54,2.83,3.17,3.23,4.43,3.78,1.72,0,1,63,4
33,0,2.91,2.84,3.8,3.21,3.56,3.24,2.84,1,1,1,4
28,1,3.96,3.98,4.53,4.22,2.78,3.33,1.0,0,1,121,4
46,1,3.76,2.65,3.71,3.33,2.91,3.32,1.23,0,1,41,4
37,0,3.67,3.52,4.37,2.63,3.41,3.15,1.71,0,1,22,4
18,0,2.36,2.3,4.53,2.49,4.07,3.49,1.87,0,1,71,4
38,1,3.33,3.54,3.12,3.07,3.44,3.82,1.72,0,1,94,4
24,1,2.63,1.63,3.68,2.29,3.39,3.44,3.42,1,1,68,4
26,1,3.38,4.67,3.22,2.67,3.85,3.21,2.71,1,1,4,4
35,0,1.9,3.1,2.54,2.95,3.62,3.49,3.43,1,1,35,4
27,0,2.4,1.24,3.73,2.85,3.33,2.75,3.17,1,1,41,4
40,1,4.17,2.7,2.82,3.54,2.98,3.95,1.41,0,1,24,4
24,0,3.64,2.59,3.81,2.66,4.19,3.12,1.37,0,1,34,4
25,1,3.17,2.74,2.49,1.62,4.25,2.61,2.79,1,1,13,4
25,0,2.81,2.94,3.61,2.09,2.94,3.71,1.78,0,1,98,4
26,1,2.7,2.74,2.48,3.09,3.35,3.75,2.82,1,1,5,4
42,1,3.53,2.63,3.94,2.75,4.01,2.82,1.42,0,1,4,4
38,1,3.18,2.39,3.24,2.36,2.89,3.82,1.73,0,0,0,4
49,1,4.41,3.78,3.18,4.28,3.83,3.83,1.24,0,0,0,4
54,1,3.28,4.04,4.23,3.6,3.4,4.74,2.89,1,1,6,4
21,0,3.44,3.02,3.29,3.06,2.85,3.24,2.46,0,1,85,4
32,0,2.5,3.19,3.57,3.24,4.7,3.36,2.67,1,1,61,4
20,0,3.17,2.41,3.37,2.94,3.39,2.99,2.0,0,1,5,4
24,1,3.52,3.25,3.83,2.35,3.93,3.74,2.07,0,1,35,4
25,1,3.16,3.36,4.18,3.72,2.9,3.4,2.65,1,0,0,4
21,0,3.08,3.05,4.04,3.61,4.56,4.07,1.16,0,1,68,4
21,0,3.61,3.48,3.2,1.91,4.81,3.1,1.55,0,1,275,4
30,0,4.38,3.42,4.29,3.24,2.67,3.72,1.0,0,1,24,4
19,0,3.49,2.46,2.9,3.3,3.5,3.24,1.6,0,1,17,4
40,1,4.14,4.04,3.02,2.91,4.42,2.15,1.0,0,1,7,4
22,0,3.8,3.05,3.42,4.36,3.31,3.83,1.0,0,0,0,4
60,1,4.1,4.37,4.18,4.29,3.85,2.21,1.0,0,1,8,4
27,1,3.0,3.49,2.74,2.87,2.56,3.29,1.82,0,1,98,4
32,0,3.27,4.58,4.08,2.97,3.11,3.3,2.18,0,0,0,4
19,0,3.27,4.02,3.46,2.9,3.79,3.39,1.48,0,0,0,4
49,1,3.76,3.36,3.22,2.73,3.23,3.43,1.06,0,1,49,4
43,1,3.92,2.69,4.21,2.55,3.38,3.43,1.56,0,1,9,4
34,1,3.48,2.71,2.98,3.4,2.66,3.65,1.86,0,1,11,4
18,0,3.97,3.57,4.99,4.28,4.01,3.33,2.18,0,1,39,4
34,1,3.03,3.3,3.39,4.03,2.77,5.0,2.54,1,1,121,4
20,1,3.98,2.79,3.6,3.57,4.56,3.17,1.0,0,1,15,4
46,1,4.06,3.78,4.5,1.66,3.18,2.57,1.0,0,0,0,4
40,1,3.84,3.23,3.61,1.98,4.1,2.44,1.8,0,1,8,4
32,1,3.49,3.79,4.27,3.74,4.04,3.85,1.26,0,1,234,4
18,0,3.86,2.52,2.23,4.07,2.99,2.32,1.25,0,1,30,4
22,1,2.82,3.9,3.21,3.43,3.24,2.58,1.39,0,1,1,4
38,1,3.53,3.55,3.76,2.92,3.32,2.48,1.02,0,1,17,4
44,1,3.6,4.04,4.2,3.91,3.36,3.71,2.25,0,1,40,4
43,1,2.54,3.88,4.0,3.55,2.8,4.3,2.55,1,1,46,4
18,1,3.71,3.14,3.94,3.78,3.93,2.76,1.22,0,1,23,4
35,1,2.59,3.08,4.19,1.99,3.17,3.69,2.18,0,1,1,4
42,1,3.12,4.45,3.81,3.31,3.53,1.61,2.86,1,1,1,4
18,1,3.43,3.0,2.11,4.16,4.22,2.89,1.43,0,0,0,4
31,1,2.93,3.72,4.44,3.42,3.95,3.81,2.39,0,1,43,4
34,1,3.45,2.93,2.96,3.67,3.21,3.19,2.18,0,1,16,4
28,0,3.44,1.9,3.7,3.12,4.25,4.08,2.47,0,1,21,4
18,0,2.87,2.34,3.62,3.16,4.01,1.88,1.78,0,1,8,4
28,1,3.77,3.48,3.53,3.94,3.16,2.9,1.0,0,0,0,4
28,1,2.9,3.69,2.78,2.7,3.28,3.71,1.63,0,1,22,4
30,1,4.89,3.49,2.24,2.64,4.22,3.7,1.0,0,1,14,4
26,1,3.33,4.0,2.85,2.81,4.08,3.75,2.83,1,1,29,4
27,1,2.64,3.47,4.04,3.11,2.67,3.54,2.77,1,1,14,4
31,1,2.76,2.66,2.56,2.13,2.98,2.62,1.96,0,0,0,4
36,1,4.15,3.62,2.93,3.54,4.03,2.87,1.77,0,1,13,4
28,0,3.13,3.32,3.77,3.0,2.87,4.98,1.76,0,1,19,4
27,1,2.51,2.8,2.83,3.61,4.1,2.54,2.08,0,1,10,4
32,1,3.95,3.53,3.15,1.83,4.8,2.44,1.17,0,1,8,4
18,1,3.13,3.26,3.55,3.61,3.83,3.86,1.71,0,0,0,4
36,0,3.82,2.78,3.68,3.9,3.03,2.68,1.09,0,1,11,4
31,1,4.01,3.08,2.82,3.36,3.71,4.62,1.9,0,1,19,4
32,0,3.58,4.19,3.59,3.12,4.24,5.0,1.38,0,0,0,4
41,0,4.96,4.17,3.76,3.62,3.66,3.24,1.0,0,0,0,4
18,1,2.28,3.33,2.67,3.86,3.9,3.61,2.97,1,1,34,4
18,0,2.87,3.24,3.64,3.41,3.1,2.16,1.73,0,1,1,4
34,1,3.23,2.2,3.03,3.46,3.15,4.1,1.45,0,1,11,4
31,1,4.87,4.4,3.58,4.09,4.16,1.88,1.0,0,1,18,4
33,0,4.57,3.93,3.97,3.56,3.16,2.49,1.0,0,1,25,4
27,1,4.24,3.73,3.39,2.62,2.0,3.48,1.0,0,1,8,4
38,1,2.88,1.61,4.09,3.86,3.41,3.77,2.22,0,1,2,4
41,1,2.96,3.23,4.01,3.03,3.79,2.39,1.99,0,1,5,4
36,1,2.86,3.11,4.09,3.12,4.26,3.03,2.0,0,1,84,4
29,1,2.89,3.68,3.76,3.16,4.62,2.27,1.02,0,0,0,4
18,0,4.37,2.88,4.22,3.68,3.65,3.18,1.0,0,1,189,4
39,0,3.24,3.04,3.75,4.15,4.01,2.86,2.71,1,0,0,4
44,1,3.33,3.63,2.42,3.11,3.67,2.97,2.15,0,1,12,4
38,1,3.9,2.66,2.99,4.14,3.82,3.84,1.19,0,1,58,4
23,1,2.32,2.8,3.36,3.2,3.48,3.59,2.88,1,0,0,4
38,0,3.43,3.34,3.44,3.94,3.84,3.78,2.07,0,1,1,4
40,0,2.69,4.14,3.73,3.22,3.15,3.31,1.93,0,1,29,4
47,1,3.21,3.77,2.98,2.8,4.83,3.89,2.56,1,1,10,4
23,0,3.02,3.95,4.81,4.25,2.12,3.38,2.17,0,1,25,4
29,1,2.99,3.24,3.43,2.75,3.95,3.07,1.95,0,0,0,4
39,1,3.55,4.25,3.5,2.71,3.8,3.79,2.46,0,1,4,4
32,0,3.54,1.98,3.06,2.35,3.83,3.11,1.0,0,1,10,4
20,0,3.26,4.62,2.85,3.86,2.87,3.18,1.3,0,1,35,4
36,1,3.64,4.71,3.42,4.0,2.56,4.13,1.91,0,1,2,4
37,0,2.84,3.52,3.52,3.32,3.98,4.06,2.57,1,1,15,4
32,1,3.84,3.78,3.44,2.51,4.43,3.2,2.25,0,0,0,4
34,1,3.27,3.17,4.58,3.1,3.74,3.99,1.0,0,1,74,4
29,0,3.09,3.05,3.42,2.92,4.1,2.53,2.46,0,0,0,4
46,1,2.88,2.77,3.44,2.48,3.32,3.2,1.57,0,0,0,4
22,0,3.24,3.17,4.03,2.81,3.81,2.89,2.12,0,1,26,4
26,0,4.62,3.59,3.39,3.4,4.36,3.4,1.0,0,1,24,4
32,1,3.36,3.49,3.85,2.74,3.41,3.9,2.24,0,1,24,4
40,1,2.66,4.59,2.67,3.28,4.34,3.78,2.25,0,1,1,4
18,1,4.0,3.27,2.67,2.03,2.59,3.69,1.81,0,1,4,4
18,0,3.09,2.16,3.58,4.11,3.22,3.49,1.61,0,1,22,4
18,1,3.58,4.35,3.35,2.87,3.94,3.29,1.6,0,0,0,4
32,1,3.01,2.35,2.97,3.62,4.78,4.22,2.19,0,1,21,4
20,1,4.23,2.81,3.58,3.21,3.61,2.35,1.95,0,1,38,4
28,1,3.02,3.39,3.64,3.34,2.96,2.95,2.5,1,1,62,4
38,1,4.31,3.49,3.04,2.42,4.77,3.68,1.15,0,1,1,4
25,0,2.72,2.19,3.16,2.64,3.52,4.44,2.64,1,1,73,4
34,1,3.21,2.68,3.64,2.66,4.01,3.16,2.48,0,1,105,4
29,1,4.31,2.16,2.84,3.12,3.39,3.22,1.24,0,1,17,4
38,0,3.51,3.64,3.11,3.9,3.69,2.52,1.18,0,1,264,4
36,1,4.88,4.03,3.85,3.36,3.25,3.03,1.0,0,1,1,4
25,1,3.23,2.34,3.48,2.56,5.0,3.88,1.9,0,0,0,4
30,1,3.57,3.9,3.19,3.15,4.34,4.47,1.47,0,0,0,4
42,0,4.64,3.85,2.91,3.05,4.7,3.2,1.0,0,1,35,4
35,1,2.42,2.74,2.84,2.89,3.11,2.86,2.85,1,1,65,4
18,1,2.34,1.81,3.41,3.09,2.47,3.45,2.88,1,1,74,4
38,1,2.88,2.45,4.82,3.56,3.42,2.3,1.72,0,1,19,4
21,1,3.93,2.78,3.87,2.67,5.0,4.24,1.0,0,1,57,4
46,0,2.35,4.28,2.63,2.89,3.4,2.56,3.57,1,1,35,4
42,1,3.79,3.12,3.96,3.69,4.25,3.61,1.9,0,0,0,4
34,1,3.74,2.5,3.01,3.38,2.96,3.6,1.55,0,1,77,4
33,1,4.71,3.3,3.5,3.87,3.09,3.83,1.04,0,1,57,4
29,1,4.08,2.29,3.12,3.96,3.55,3.57,1.0,0,1,30,4
38,1,3.64,3.56,4.81,2.28,4.91,3.4,1.5,0,1,102,4
28,1,4.28,2.52,2.76,3.27,4.28,3.69,1.09,0,1,3,4
34,1,3.75,2.62,3.7,2.8,2.33,3.97,1.98,0,1,53,4
40,0,3.1,3.46,3.05,2.38,4.01,4.62,1.31,0,1,24,4
26,1,2.66,4.43,3.98,2.63,2.89,2.65,1.86,0,1,17,4
25,1,3.03,4.74,3.69,2.92,3.18,2.15,1.46,0,1,94,4
20,1,3.37,2.47,4.32,2.92,3.92,2.35,2.23,0,1,20,4
21,0,3.51,2.78,3.97,2.74,4.47,2.17,1.64,0,0,0,4
18,0,2.01,3.56,3.05,3.09,4.44,2.58,2.43,0,1,23,4
39,0,3.26,4.02,5.0,4.57,3.81,2.5,1.78,0,1,48,4
50,1,3.42,1.69,3.86,2.06,3.81,3.12,1.45,0,1,8,4
46,1,3.76,3.26,3.14,3.78,4.43,3.98,1.0,0,0,0,4
18,0,4.46,2.86,3.63,3.09,2.62,3.83,1.56,0,1,48,4
39,0,3.52,1.85,3.91,2.84,4.73,2.98,1.61,0,1,15,4
46,1,2.81,2.26,3.89,1.89,3.14,3.04,2.89,1,1,76,4
27,0,2.22,2.8,3.82,3.56,3.76,4.77,2.0,0,1,48,4
33,1,3.85,3.24,4.13,2.24,3.29,3.8,1.67,0,1,27,4
18,0,2.84,3.91,4.06,3.6,2.88,3.52,1.51,0,1,8,4
34,1,3.96,3.45,2.95,4.14,3.89,3.48,2.55,1,1,33,4
21,0,4.31,3.86,4.87,2.33,3.75,3.2,1.0,0,1,1,4
33,1,2.4,3.22,4.78,3.8,3.53,4.76,3.48,1,1,4,4
18,1,3.76,2.71,4.02,3.12,3.51,3.27,1.48,0,1,25,4
37,1,4.24,3.07,3.53,1.84,4.55,3.5,1.02,0,1,14,4
42,1,4.06,3.69,3.54,2.38,4.96,2.28,1.55,0,1,31,4
24,1,2.04,3.92,3.29,3.21,4.38,2.97,2.4,0,1,6,4
20,0,2.85,3.1,3.37,3.34,3.77,3.03,2.61,1,1,4,4
18,1,2.57,2.55,2.08,2.15,2.58,3.73,2.87,1,1,48,4
29,0,3.74,3.43,4.49,3.12,3.99,2.87,1.51,0,0,0,4
26,1,3.67,3.53,4.27,3.59,4.02,3.43,1.69,0,1,20,4
18,1,1.65,4.06,2.41,3.7,4.08,2.99,4.14,1,1,58,4
36,1,3.2,2.72,4.08,2.85,2.89,2.65,2.27,0,0,0,4
27,1,3.92,2.73,3.49,3.36,4.13,2.62,1.0,0,1,1,4
21,0,3.5,3.73,3.37,3.74,4.57,3.28,2.08,0,1,96,4
26,0,3.5,2.91,3.82,3.61,2.99,3.47,1.43,0,0,0,5
42,0,3.16,2.89,2.37,3.63,4.02,3.27,1.61,0,0,0,5
38,1,2.71,4.08,3.49,3.17,3.1,2.83,2.59,1,1,35,5
30,1,3.39,2.24,3.55,3.04,3.54,3.31,1.28,0,1,31,5
38,1,3.43,4.64,3.55,3.26,3.01,3.18,1.78,0,1,2,5
20,1,3.8,2.77,2.61,2.64,3.38,2.69,1.8,0,1,51,5
32,0,3.85,3.81,3.79,3.77,3.39,3.46,2.37,0,1,2,5
33,1,3.46,3.12,4.19,2.18,3.86,4.63,2.05,0,1,33,5
27,0,4.11,3.39,3.76,2.8,4.15,3.3,1.0,0,1,6,5
36,1,3.16,3.02,3.35,3.08,4.35,2.41,1.32,0,1,60,5
24,1,2.46,3.8,5.0,3.38,3.2,4.4,3.4,1,1,19,5
37,1,3.71,2.96,2.9,3.49,3.82,4.25,1.21,0,1,12,5
37,0,3.48,2.8,4.0,3.99,2.92,4.37,1.0,0,1,70,5
18,0,3.72,4.47,3.66,3.15,3.53,3.37,1.02,0,1,1,5
43,1,2.58,3.22,4.81,2.67,3.63,2.87,2.83,1,1,103,5
18,0,4.56,2.73,3.75,3.01,3.03,2.79,1.0,0,1,63,5
25,1,3.86,2.16,3.89,2.91,3.95,4.18,1.74,0,0,0,5
42,1,3.21,4.51,3.83,3.41,3.5,4.49,1.92,0,1,60,5
28,0,2.79,2.81,2.81,2.46,3.7,2.77,1.72,0,0,0,5
18,0,4.1,4.64,2.94,2.99,4.36,1.69,1.0,0,1,79,5
21,1,2.68,3.48,3.32,4.07,3.33,3.39,1.94,0,1,47,5
42,1,4.87,3.3,4.12,3.21,4.13,2.79,1.0,0,1,71,5
18,1,3.0,3.32,3.65,2.47,4.49,2.92,1.51,0,1,45,5
43,1,4.52,4.75,3.37,2.9,4.46,3.24,1.38,0,1,36,5
31,0,3.28,1.67,4.39,1.76,3.48,3.68,1.38,0,1,17,5
20,1,4.43,3.35,2.21,3.06,3.0,2.87,1.0,0,1,29,5
26,1,2.92,3.01,2.66,4.09,3.16,3.49,2.16,0,1,70,5
21,1,3.41,3.05,1.88,2.39,2.62,3.31,2.15,0,1,67,5
40,1,3.92,3.3,4.29,2.23,4.03,1.83,2.11,0,1,40,5
39,1,3.83,3.01,3.44,2.71,4.06,3.77,1.0,0,1,3,5
18,1,4.12,3.33,4.13,3.65,3.67,3.09,1.92,0,1,107,5
27,1,3.08,3.18,3.43,4.12,2.75,2.54,2.13,0,1,82,5
23,1,3.46,2.28,4.17,3.37,3.37,2.91,1.42,0,1,36,5
44,1,4.21,3.47,3.42,2.33,4.46,3.54,1.47,0,0,0,5
18,0,2.94,3.7,3.77,3.09,3.98,3.43,2.83,1,1,8,5
48,1,3.77,2.82,3.67,4.17,4.09,3.84,1.0,0,1,14,5
31,1,3.26,4.51,3.72,2.91,5.0,3.7,1.68,0,1,11,5
20,0,3.53,4.13,4.6,3.18,3.8,2.6,1.4,0,1,40,5
25,1,3.45,3.79,2.44,3.24,2.26,1.39,2.05,0,1,8,5
23,1,2.89,3.78,3.46,2.17,2.92,3.48,2.92,1,1,4,5
19,1,3.23,3.22,3.63,3.7,3.79,3.83,1.95,0,1,188,5
32,1,3.49,4.0,3.53,3.61,3.61,3.26,1.56,0,1,44,5
19,0,3.33,4.3,3.24,1.9,3.49,3.85,2.06,0,1,37,5
18,0,4.42,3.77,3.15,2.3,3.5,2.72,1.0,0,1,57,5
28,0,4.06,2.8,4.49,2.52,3.11,3.16,1.0,0,1,31,5
18,1,3.59,3.17,3.45,3.55,3.83,2.77,1.89,0,1,6,5
24,0,2.9,3.6,5.0,2.65,4.46,3.87,2.67,1,1,26,5
22,1,2.86,3.79,3.84,3.34,4.67,2.78,2.75,1,1,28,5
23,0,4.68,3.15,3.31,2.99,4.66,4.8,1.0,0,1,7,5
52,0,2.74,2.8,3.86,3.14,3.01,3.06,2.61,1,1,3,5
32,1,3.47,4.31,3.57,3.4,3.59,3.94,2.49,0,1,1,5
34,0,3.63,2.45,4.37,3.26,3.41,3.07,2.86,1,1,29,5
18,1,3.2,2.54,2.74,3.09,3.97,4.31,2.18,0,0,0,5
25,0,2.75,2.27,2.33,3.3,3.55,4.28,2.79,1,1,18,5
34,1,2.89,2.54,3.73,3.23,3.46,3.18,1.69,0,1,64,5
21,1,3.04,4.07,4.04,2.97,4.5,3.59,1.51,0,1,40,5
41,0,2.94,4.1,3.69,2.84,3.66,4.27,2.64,1,0,0,5
19,0,4.26,3.15,3.94,4.23,3.68,3.61,1.0,0,1,1,5
29,0,3.39,3.55,3.84,2.83,3.86,2.77,1.87,0,0,0,5
26,1,3.06,3.19,2.54,3.92,4.02,3.45,2.77,1,1,21,5
33,1,3.47,2.37,3.68,2.69,4.02,2.89,2.08,0,1,126,5
25,1,3.83,4.75,4.36,3.59,4.56,3.5,1.79,0,1,25,5
29,0,3.18,4.16,3.61,4.17,2.8,2.86,1.93,0,0,0,5
29,1,3.99,3.45,2.65,2.9,3.8,3.65,1.1,0,1,1,5
24,0,2.57,2.6,3.28,2.7,3.54,2.18,3.52,1,0,0,5
36,1,4.16,3.04,3.86,2.84,3.41,2.64,1.79,0,1,5,5
34,1,3.39,2.72,4.67,3.09,4.07,2.86,2.21,0,1,87,5
31,0,3.37,3.27,2.23,3.29,4.4,3.29,1.82,0,1,12,5
27,1,2.95,3.42,3.73,3.08,3.23,2.37,1.85,0,1,12,5
39,0,2.6,2.96,2.89,2.85,4.65,2.8,2.96,1,0,0,5
29,0,2.32,2.18,3.83,4.27,2.71,3.93,2.49,0,1,44,5
28,1,2.9,4.69,3.88,2.98,3.97,4.01,2.22,0,0,0,5
33,1,3.78,3.37,3.35,2.73,3.05,1.68,1.78,0,1,103,5
48,1,2.78,3.52,3.91,3.6,3.2,3.0,2.38,0,1,59,5
18,1,2.39,2.9,4.24,3.61,3.64,4.27,3.36,1,1,7,5
39,0,2.81,2.11,3.39,3.95,3.35,3.66,1.59,0,1,50,5
18,1,3.15,3.14,2.63,4.26,1.82,3.68,2.01,0,0,0,5
34,1,3.18,2.97,4.43,3.31,3.98,3.78,3.03,1,1,3,5
47,0,3.32,3.7,4.04,2.93,4.08,2.75,2.29,0,1,18,5
36,1,4.07,3.83,3.87,1.96,3.5,3.55,1.15,0,1,102,5
33,1,4.21,3.74,3.05,2.54,3.45,3.72,1.53,0,1,33,5
26,1,4.7,3.89,4.14,3.23,3.37,3.47,1.0,0,1,54,5
32,0,2.34,4.46,4.83,2.39,2.54,3.13,3.36,1,1,5,5
29,1,2.84,3.47,3.42,2.15,2.47,3.37,2.64,1,0,0,5
24,0,3.85,3.97,3.56,3.14,4.1,2.62,1.0,0,1,105,5
29,0,3.1,3.55,2.81,3.57,4.26,3.82,2.14,0,1,78,5
33,0,3.96,1.87,3.03,2.95,3.97,2.42,1.54,0,0,0,5
24,1,3.53,3.09,2.8,3.64,3.84,2.84,1.91,0,1,60,5
23,0,4.43,2.59,3.59,3.47,4.09,3.86,1.12,0,1,42,5
18,1,4.08,3.36,3.28,3.79,4.04,3.6,1.52,0,1,21,5
35,0,4.09,2.65,3.74,4.4,3.11,3.07,1.44,0,0,0,5
37,1,3.13,3.62,2.92,4.67,3.74,2.24,1.64,0,1,27,5
34,1,3.34,3.89,3.39,3.54,3.42,3.37,1.6,0,0,0,5
41,0,3.2,4.04,2.88,2.82,3.42,2.97,1.81,0,1,39,5
32,1,2.42,4.33,3.62,3.14,4.31,3.73,2.61,1,1,45,5
35,0,4.36,2.03,2.44,4.04,4.58,3.05,1.0,0,1,44,5
35,0,3.88,2.36,3.6,2.56,2.15,2.21,1.95,0,1,25,5
31,1,3.18,5.0,3.32,3.97,3.44,2.46,1.48,0,1,121,5
26,1,4.25,3.91,3.62,3.0,3.41,3.11,1.0,0,1,103,5
54,0,2.99,3.36,2.43,3.24,4.32,3.47,3.09,1,1,11,5
27,1,2.21,3.22,3.93,2.62,2.7,2.61,2.32,0,1,27,5
25,0,4.05,3.16,3.31,2.31,1.75,2.88,1.81,0,1,47,5
36,1,2.57,1.85,3.64,2.93,4.11,3.94,2.75,1,1,35,5
34,1,3.27,2.66,2.28,3.88,4.2,4.15,1.49,0,1,39,5
18,1,3.53,3.12,2.69,2.68,2.49,3.59,1.61,0,1,54,5
43,1,3.65,2.7,3.25,4.07,3.52,3.21,1.44,0,1,39,5
31,1,3.95,2.79,4.39,2.76,4.55,2.98,1.52,0,0,0,5
20,1,3.78,4.99,3.84,2.46,2.93,3.77,1.09,0,1,13,5
43,0,3.76,3.02,3.58,3.25,3.66,3.18,1.4,0,0,0,5
38,0,2.89,3.39,2.9,3.51,3.91,4.03,2.17,0,1,165,5
19,1,3.59,3.37,2.78,3.21,2.71,4.06,2.18,0,1,55,5
49,0,2.42,3.61,3.68,3.19,3.25,3.68,2.36,0,1,18,5
38,1,4.42,2.87,3.96,4.06,2.55,3.06,1.0,0,1,50,5
31,0,2.49,4.07,3.64,3.16,3.5,3.11,2.24,0,0,0,5
47,1,3.17,3.51,4.61,2.82,3.11,2.28,2.15,0,1,13,5
33,0,2.54,2.3,3.06,2.42,3.73,3.36,1.58,0,1,89,5
31,1,2.93,3.12,3.62,3.86,3.99,3.34,2.75,1,1,24,5
25,1,3.41,3.08,2.4,2.84,4.46,2.46,1.78,0,1,1,5
37,0,3.06,3.05,3.64,2.9,5.0,5.0,2.27,0,0,0,5
36,1,4.14,3.56,4.46,3.73,3.73,3.78,1.3,0,1,43,5
32,1,3.55,3.64,2.82,4.33,3.4,2.83,1.33,0,0,0,5
24,0,3.1,3.56,4.05,3.25,3.37,4.8,1.48,0,1,83,5
33,0,3.31,3.44,4.44,3.02,3.0,3.06,1.5,0,1,47,5
31,1,4.19,3.26,3.05,3.1,3.88,3.96,1.0,0,1,32,5
18,1,3.99,1.69,3.8,2.83,3.29,3.46,1.48,0,1,16,5
18,0,2.66,3.74,4.53,2.89,3.92,3.09,2.29,0,1,48,5
37,1,2.96,3.54,3.65,2.89,3.02,3.17,1.36,0,1,23,5
18,0,3.71,2.51,4.01,3.65,3.31,4.38,1.22,0,1,48,5
34,0,3.63,3.4,2.35,3.05,3.87,4.0,1.92,0,1,8,5
27,1,2.72,3.65,3.89,3.92,3.52,3.32,2.97,1,1,88,5
45,0,3.89,4.02,3.84,3.03,2.41,2.01,1.0,0,0,0,5
27,0,2.82,3.56,2.64,2.88,3.59,3.61,3.32,1,1,10,5
38,1,4.25,3.43,2.87,3.87,3.1,2.55,1.0,0,1,18,5
28,0,3.74,3.86,3.89,3.11,4.33,3.77,1.0,0,0,0,5
33,0,2.66,2.99,3.3,3.02,4.2,2.91,3.25,1,1,43,5
39,1,3.06,3.49,4.22,3.12,2.18,2.99,1.53,0,1,39,5
27,1,3.04,2.77,3.7,3.98,4.1,2.97,2.83,1,1,14,5
41,1,3.5,3.98,3.54,3.28,3.84,4.09,1.37,0,0,0,5
22,1,3.27,2.07,3.39,3.85,2.68,2.2,1.74,0,1,7,5
34,1,2.66,3.77,3.69,2.96,4.14,3.9,1.72,0,1,63,5
41,0,2.49,3.21,4.02,3.75,2.81,3.63,3.15,1,1,25,5
38,1,3.76,3.88,3.85,3.24,4.31,3.35,2.06,0,1,5,5
51,0,3.59,2.65,3.23,3.63,3.2,3.1,1.3,0,1,59,5
24,0,3.47,3.26,4.31,3.68,2.66,3.73,1.69,0,1,7,5
18,1,3.58,3.24,3.93,2.54,4.91,3.1,1.97,0,1,74,5
22,1,3.0,3.5,3.75,3.14,2.64,3.09,1.86,0,1,24,5
38,1,3.52,2.47,3.56,3.67,3.1,3.44,2.37,0,1,81,5
36,0,5.0,3.65,3.83,3.77,3.22,4.57,1.0,0,1,43,5
33,0,4.16,1.91,2.31,3.85,3.32,2.37,1.0,0,1,77,5
20,1,3.21,2.73,3.66,3.16,4.03,3.74,1.14,0,1,89,5
39,1,3.06,2.11,4.57,4.02,3.64,3.3,1.41,0,0,0,5
19,1,1.54,3.78,3.64,2.71,4.22,3.25,3.56,1,1,9,5
43,0,4.09,3.48,3.55,2.2,3.83,2.36,1.35,0,1,75,5
60,0,3.91,3.52,3.11,2.93,2.56,2.21,1.78,0,1,17,5
35,1,3.05,4.23,3.82,3.82,3.94,3.63,1.78,0,1,15,5
37,1,2.47,2.98,3.37,2.45,3.74,2.54,1.7,0,0,0,5
27,0,2.65,3.63,4.35,2.22,3.21,4.09,2.13,0,1,15,5
18,0,3.69,3.25,2.94,2.07,4.89,2.71,2.57,1,1,2,5
25,0,3.34,3.14,3.21,3.54,3.98,3.77,1.35,0,1,33,5
21,0,3.85,4.11,3.11,2.23,4.18,3.01,1.4,0,1,23,5
18,1,3.46,4.66,4.69,3.43,4.21,2.98,1.0,0,1,20,5
49,0,4.03,2.9,3.38,2.9,3.34,2.78,1.02,0,0,0,5
34,1,3.64,3.78,3.14,2.64,3.99,3.7,1.38,0,1,121,5
35,1,3.94,3.42,2.14,2.5,3.8,3.89,1.51,0,1,94,5
28,1,2.04,3.43,2.91,3.22,3.25,3.19,2.71,1,1,24,5
